ClientID,Business_Size,Sales_M1,Sales_M2,Sales_M3,Sales_M4,Sales_M5,Sales_M6,Sales_M7,Sales_M8,Sales_M9,Sales_M10,Sales_M11,Sales_M12,Purchases_M1,Purchases_M2,Purchases_M3,Purchases_M4,Purchases_M5,Purchases_M6,Purchases_M7,Purchases_M8,Purchases_M9,Purchases_M10,Purchases_M11,Purchases_M12,Decl_Sales_M1,Decl_Sales_M2,Decl_Sales_M3,Decl_Sales_M4,Decl_Sales_M5,Decl_Sales_M6,Decl_Sales_M7,Decl_Sales_M8,Decl_Sales_M9,Decl_Sales_M10,Decl_Sales_M11,Decl_Sales_M12,Decl_Purchases_M1,Decl_Purchases_M2,Decl_Purchases_M3,Decl_Purchases_M4,Decl_Purchases_M5,Decl_Purchases_M6,Decl_Purchases_M7,Decl_Purchases_M8,Decl_Purchases_M9,Decl_Purchases_M10,Decl_Purchases_M11,Decl_Purchases_M12,CreditGrade,Compliance_Sales,Compliance_Purchases,Sales_Stability,Purchases_Stability,Purchase_to_Sales_Ratio,Sales_Growth,Purchases_Growth,Sales_Seasonality,Peak_Sales_Month,Profitability,Sales_Max_to_Mean,Compliance_Adjusted,Q4_to_Annual_Sales
C1546,micro,280179,232492,217829,153481,67488,120516,54845,294800,180482,329826,86255,128789,255687,197692,186146,134013,54987,102834,48282,234353,150776,283713,79067,112397,228299,191193,153938,112058,55951,85563,38553,230550,136957,244139,69733,106590,181749,156620,143998,99846,45550,78907,37694,186109,114457,219347,66422,88239,D,0.7701620227836098,0.7711841699788091,0.5161568608428481,0.5124543604897487,0.8569922803265234,0.45966878435291597,0.43959043834673506,0.5161568608428481,10,0.14300765306478905,1.843477029616457,0.5079698827174572,0.25378414909859515
C1547,micro,483260,114839,413021,194057,435915,322757,366310,152119,331660,378289,277192,297656,363466,102365,325663,166002,377630,261061,357737,136278,306654,354524,210690,296957,386620,88279,301169,138778,310465,264785,294755,121380,265572,272316,218902,238498,264605,81674,261994,131440,276603,190251,276700,95451,250552,283723,169291,223686,D,0.7702312802373195,0.7689319542305111,0.3625084512181978,0.3522936673780788,0.8651346203619519,0.6159342467114044,0.8170150247477763,0.3625084512181978,1,0.13486534383697063,1.5394224962338152,0.5653038552154797,0.25301779231897426
C1548,small,1581015,2813257,2741717,2236517,1511368,1558961,2075666,2047092,1652881,2647524,2688391,2160917,1245737,2426485,2255928,1974657,1147146,1537385,2026953,1902782,1311878,2003691,2186280,1902376,1281090,2229455,2130312,1669239,1094024,1161104,1576176,1491623,1228350,1999364,2193260,1833360,1008941,1958450,1605342,1454377,944065,1297681,1585385,1419470,1079558,1426899,1656815,1600270,D,0.7733665312013009,0.7772009212228218,0.23027540953744063,0.22906860103430532,0.8524610984601934,1.3667907219155278,1.5271084288991745,0.23027540953744063,2,0.1475388958024106,1.3128011776332742,0.6286125246476897,0.29153189932874995
C1549,micro,183748,297727,386207,330342,316943,217573,379203,178561,449114,192036,355340,259434,143847,268002,290757,250672,255460,210373,345047,142150,411783,167033,311247,233580,139310,251119,270711,251343,225835,153267,295324,135790,373819,148607,276267,186700,106056,188951,212547,207355,180344,177469,241770,101484,300118,133417,252424,184693,D,0.7636542264061984,0.7546749105843625,0.30323386870873653,0.3215788499680024,0.8544151701469843,1.4118988402657973,1.6238042934208332,0.30323386870873653,9,0.1455847887995953,1.519746615276852,0.5859686774123192,0.2275121622185601
C1550,small,704296,1165734,954912,2244821,1894071,970561,892638,769081,1267019,1229203,708187,1670959,643049,1049395,823216,2062155,1695429,944683,705683,637336,1226036,939429,623527,1404194,528999,842450,785319,1736772,1544899,788049,745372,610164,942673,913989,533650,1352102,529639,803123,638809,1638410,1320710,759120,569065,525367,898907,755784,483692,1099753,D,0.7825347811647764,0.7858142757186455,0.40943175843369023,0.4308423857148917,0.881328671106387,2.372521819630071,2.1836482388616747,0.40943175843369023,4,0.11867132069325584,1.8614439074035405,0.5552129618779216,0.24934205080032576
C1551,micro,489772,315570,272801,682466,517627,367119,257346,522010,337189,514909,830980,714159,481105,249646,221898,573575,469583,336721,231183,510314,271916,492811,710508,617962,375015,224565,195583,563434,439922,289722,198832,425784,271962,429865,680941,568540,346623,207550,170256,427134,393924,253317,188857,418031,228115,389932,589525,438233,D,0.8011347748210736,0.7840764341071469,0.3810068255499959,0.38240120734580446,0.8875417643716502,1.458144895696578,1.2844632991482126,0.3810068255499959,11,0.11245821631209754,1.7127875412147275,0.5801092072821696,0.35384170384208175
C1552,micro,143215,143742,158877,156068,79511,137088,100196,54848,109843,124117,55540,76097,111563,109520,129514,131078,70673,103459,98164,50760,105820,96768,55456,60290,101035,116034,116565,117444,66454,107386,74995,43444,90101,91594,40557,61023,80807,86721,107682,109014,51157,83848,76735,42970,89486,70793,41760,47102,D,0.7666341582894122,0.7907601073847017,0.34002596591218953,0.29655674161045703,0.8386451922200931,0.5313512456708748,0.5404162633107454,0.34002596591218953,3,0.16135468728881083,1.4236906915024694,0.5721039575285729,0.190983480467344
C1553,micro,275408,252182,217533,336324,216204,200499,429380,409645,278738,349275,298957,533543,239371,195901,168436,306057,209935,172801,363796,389668,265884,327096,275368,408631,221913,212991,157770,245838,180976,150206,333147,304942,219061,273324,223542,452835,195383,155038,119836,243997,159388,126138,280925,279297,218576,258839,204402,296929,D,0.7837781829365656,0.7640056528187054,0.31721709893046224,0.300503879935655,0.8749913105026005,1.937278738167598,1.7071002456427653,0.31721709893046224,12,0.12500865658035715,1.6858983676384158,0.5950258188820721,0.3111827511896712
C1554,small,510344,1828582,496148,1004005,1446045,1563571,1688309,1648809,1526084,921033,1557688,1387340,458818,1787518,427313,851171,1294538,1325184,1368352,1533462,1333679,797199,1357810,1139292,408290,1445181,390721,845299,1179107,1196472,1269276,1306038,1283265,709469,1226833,1035155,384139,1411644,348687,624417,975200,975394,1088353,1159349,985134,658244,1003957,799485,D,0.7892630086690438,0.7615728471203281,0.3498360987373131,0.3687472850160782,0.8778002867898347,2.7184375275548893,2.4830989998234596,0.3498360987373131,2,0.1221997053657671,1.408591806448573,0.5847102543837358,0.24817508174049513
C1555,micro,559866,435618,294395,116653,375399,82780,429787,180849,356759,391824,479319,469270,520311,337974,283099,97636,284727,63999,367978,174611,334228,333997,406039,424518,444518,310707,228501,87977,298065,68267,330555,134757,290588,305989,367239,388912,436342,262078,211199,69829,210948,47240,263950,126630,236834,270286,295532,323200,D,0.7803619348408,0.7588810170628282,0.4323754244551769,0.44193591000689497,0.8697664408478427,0.838182997033224,0.815893156413844,0.4323754244551769,1,0.13023352793994997,1.6101525241706507,0.5448026554474159,0.32124790803828573
C1556,micro,221107,98797,65689,145905,227138,148992,232002,153855,177045,263934,235229,61695,214212,85308,55330,130645,206394,119031,199842,140333,171119,199704,197760,57519,177789,77530,47290,118456,174195,113993,168940,109790,133543,203293,175223,51915,164370,61828,45227,106101,171304,90256,167042,118014,138396,161161,146870,44238,D,0.763988465029822,0.7960890098283984,0.4053983643403782,0.39722476979254967,0.8748683166386727,0.27903106174358233,0.2685177837012693,0.4053983643403782,10,0.12513162176225234,1.5591349363095577,0.5436099005198423,0.2760959501582169
C1557,micro,264553,418790,470212,545473,291927,194466,86614,440412,501976,661910,557001,376226,223722,318482,449482,447127,254686,158957,65450,405272,421631,610628,435626,284738,189998,323734,339746,461998,238939,145051,67166,347417,421460,527089,391457,288556,175195,252041,339225,371420,213066,120182,51566,297599,349432,440780,317044,212591,D,0.77816078809704,0.7704353082989086,0.4139330695544588,0.4431799243495158,0.8474373955205882,1.4221179796941268,1.272730117153802,0.4139330695544588,10,0.15256257275871957,1.65148579079999,0.5503519260230928,0.3316596528580577
C1558,micro,490473,419638,413387,614748,723170,259345,322933,416521,215764,544245,285745,822743,487925,322707,343221,523550,659598,241167,275792,319287,165158,500865,256545,654110,378815,320732,319492,521239,592580,212980,249971,296725,162233,409430,206601,578912,365963,259880,249190,409087,560358,189732,223605,269796,122414,400183,205264,550096,D,0.7686618510785153,0.8011848608135917,0.40741168519662513,0.4151376327608917,0.8591377159815885,1.677446714810571,1.3405946803408713,0.40741168519662513,12,0.14086225854009785,1.785753354488351,0.5461528131131922,0.29893635262607277
C1559,micro,698887,312757,528113,541869,542933,368060,627443,705161,307750,472180,345209,169589,572040,304395,449656,487218,492994,342896,582735,643013,258349,393825,318738,144808,588889,264676,413029,451800,418462,282891,489686,581183,239524,342818,261763,125332,434960,249973,374609,372532,394192,257909,425940,454050,193767,314635,240652,105835,D,0.793610656035969,0.7652391954822872,0.36051350236027696,0.3566189486728492,0.8880267817281681,0.24265690639988097,0.25314444244381085,0.36051350236027696,8,0.11197319834760154,1.5056949784793496,0.5833170010140872,0.17562039241979155
C1560,micro,434305,300699,293983,487030,536895,521715,287489,390665,687037,598678,242661,523828,357351,281876,275634,387546,532288,476980,272102,374400,555274,535647,219988,492705,342425,220157,243995,356700,392206,435091,241192,326972,484086,461426,202980,426500,260841,238558,225063,299601,423149,347268,204773,282084,423444,426833,161099,380084,D,0.7792161523548135,0.7713057964954783,0.3176023872009964,0.2993568036807219,0.8976068735349865,1.206128858454638,1.378769392643668,0.3176023872009964,9,0.10239310716371354,1.5540937439031401,0.5913894509633627,0.2573366371441201
C1561,small,2183868,1716488,1430351,886350,1056901,1613514,1559886,2836682,3401023,909644,1084130,2110565,2058304,1306165,1181463,686078,932843,1572995,1530203,2651102,3352567,895743,1007421,1587613,1751805,1442222,1188670,750030,774624,1310738,1316399,2285280,2646483,725745,816696,1509203,1575606,993718,965748,481729,724900,1171017,1128535,2246570,2475481,718037,843535,1334828,D,0.7945343978629111,0.7813301182673074,0.4523381073620687,0.5015714501138554,0.9025029676178276,0.9664343419866301,0.771321062719082,0.4523381073620687,9,0.0974970276924258,1.9631289057761256,0.5470726092191102,0.1974245820057739
C1562,small,570640,242287,386792,460402,232637,500460,278550,286118,322428,214554,185217,489678,541600,216161,301170,410592,189411,480261,211080,277790,258251,166903,172913,450601,446705,195025,322481,375098,173455,355278,203012,203045,257997,166639,132981,403083,455683,173164,252153,334081,139100,353699,160372,204253,194589,122119,127350,348915,D,0.7757752658844159,0.7793543888011449,0.3733339425351821,0.4273081172652701,0.8817606660138718,0.8581209552065133,0.8319814771390747,0.3733339425351821,1,0.11823930562976706,1.6422228313695526,0.5648846517638169,0.2133092456333849
C1563,micro,70334,93241,42511,86943,79319,41631,37535,69389,62759,13855,32334,103960,56393,84508,35357,74373,68585,32908,32533,59130,54827,12521,30774,93614,54306,74805,32672,65863,66858,29761,31457,51400,44782,9717,26532,85705,42555,59258,27647,62516,54544,23249,26876,47520,43809,9324,25978,71458,D,0.782024254201695,0.778467498422559,0.45098205749969056,0.46463896746839717,0.8660581539388208,1.4780834577379682,1.6600170230875626,0.45098205749969056,12,0.13394166353234888,1.7000562815220814,0.5389620430932598,0.20461535736041025
C1564,micro,208951,317325,420863,168252,163955,93229,328033,318570,158274,442859,333337,223520,164563,273204,350283,152061,153214,76537,267222,289780,148087,347416,311286,181129,171368,262125,313146,124243,129062,65724,278617,223370,123562,332878,244511,158627,115341,224932,290992,108783,115953,54004,198009,206877,116068,269928,255816,138610,D,0.7639611754871004,0.7718163005353653,0.4192014571027197,0.40075541942748993,0.8544659898374904,1.0697241471725565,1.1006660022848254,0.4192014571027197,10,0.14553396435631846,1.6726556480488284,0.5383035450419538,0.314656322863632
C1565,small,3125255,2414248,1754518,1167714,276112,2819277,2455561,1726266,2228240,3364676,1446076,2403730,2382948,2387346,1414485,1111326,235974,2654692,2078158,1330922,1752565,2556557,1387622,2156076,2557838,1820922,1255649,857669,225053,2042181,1856296,1355157,1632229,2641937,1155308,1831739,1711574,1765034,1076046,884505,199078,1946764,1607010,962874,1264093,1898968,1122158,1710925,D,0.7637291612832873,0.7529151339959478,0.4160345688280631,0.401014826932389,0.8517571886506509,0.7691309127956237,0.9047935981844345,0.4160345688280631,10,0.14824280546241683,1.6033927531343926,0.5393435853161155,0.2864973268455992
C1566,micro,104953,120393,186962,28297,94190,274712,201245,136910,172031,272957,138782,235275,80534,109382,164194,25544,88534,266090,169542,104576,130588,259722,104383,177757,78107,94267,153150,21759,71045,218120,148080,110621,136028,230194,104867,199389,68363,77790,116817,18553,69485,222776,132419,83554,106035,195597,73119,142788,D,0.7960651993408271,0.7777607228740765,0.45524259328624844,0.5091644233512607,0.8546499300607564,2.241705890199516,2.207214254671882,0.45524259328624844,6,0.14534999603398166,1.6761744377784795,0.5470326411647572,0.32898342254336815
C1567,micro,164578,331551,193026,217833,56373,251221,176244,34731,202713,102382,-23705,468807,135214,291600,153653,197116,43382,234317,138226,30209,163333,85923,-23181,400520,128728,258476,160456,157100,40577,191176,135731,27116,163342,80332,-17128,385260,96498,204805,112648,137987,31348,167564,96862,24861,115431,63305,-18646,294894,D,0.7864703454526569,0.717477376788347,0.7394072275334728,0.7630956108882294,0.8504233474924096,2.8485286701219477,2.962104796065525,0.7394072275334728,12,0.14957658376057967,2.5856250293001874,0.4521484865668251,0.251629550031851
C1568,micro,216457,121621,139358,276423,174660,275861,170513,102010,158403,137228,153577,283082,180442,116757,106645,235424,172262,213654,149442,90712,143442,115472,150830,237224,165377,93298,112834,204605,137222,225586,119769,71410,123026,105950,108984,205710,148739,88400,77400,197368,130785,180221,110705,64413,111701,90920,126946,198535,D,0.7576391016991273,0.7980589926507577,0.34546708146191035,0.3112623650511782,0.8656129183824138,1.3077964316403181,1.314681090427448,0.34546708146191035,12,0.13438702078676656,1.5376583213870405,0.5631048965359439,0.25977223357126333
C1569,micro,437209,354386,444364,161395,267392,349769,190080,322738,160115,288485,403841,28312,361293,297564,437441,121642,235222,263225,151439,274840,159414,283664,392747,28261,329852,264562,330321,118476,198772,245972,142180,240294,134076,236196,291668,23285,256308,224355,311901,97094,175303,196948,112870,201738,120073,234939,325938,23382,D,0.749879551161561,0.7585756989602069,0.44941641612668587,0.4750715248321277,0.8822406476831864,0.0647583541090094,0.07822438235896527,0.44941641612668587,3,0.11775931776389512,1.5646224889864868,0.5173665365026596,0.21144947633363712
C1570,micro,298050,776681,891842,493707,354157,567812,649727,395779,508941,396488,689264,461734,292715,702275,786528,443485,350120,453448,506548,322055,505478,384358,647478,432685,232845,601401,697189,371906,249492,431194,520628,312757,430868,323361,558074,373760,228839,532821,657878,315159,271067,355715,368996,247096,361597,320320,513973,363711,D,0.7870653538102416,0.7786231848616817,0.3341489069001546,0.31824646825359554,0.8986751143012334,1.5491811804020117,1.4781767993550061,0.3341489069001546,3,0.10132487007229747,1.6504940792840177,0.5899381618795151,0.23865554668268102
C1571,micro,386123,357168,318497,234803,304289,285572,169052,394941,230026,528051,295354,478294,356435,319198,318244,177076,288915,262137,156702,375607,181045,429834,272341,467548,314079,262840,236815,188748,237332,200740,139605,278593,188276,448464,224785,386311,269648,241901,252505,135044,204710,217008,130287,295586,151695,360590,199348,350443,D,0.7801244045332068,0.7791126526386917,0.3123847128927504,0.3277498176168095,0.9053059010539479,1.2387082906009468,1.3117333827110618,0.3123847128927504,10,0.09469407516653604,1.5912459789511748,0.5944327123512901,0.32688182573822816
C1572,micro,116473,101777,142187,192969,28968,139519,2046,149284,81302,56725,129872,82903,108060,83357,123316,176060,25167,113764,1802,126207,74884,45251,105376,63808,88939,80942,101120,153688,23999,105846,1634,115165,64643,45620,99192,60261,77093,67392,98834,128916,19395,95372,1432,90292,57770,35387,77033,53255,D,0.7688151794285247,0.7661233635005711,0.5344240174567886,0.555122398449584,0.8554171687669778,0.711781170046534,0.5904905562598902,0.5344240174567886,4,0.14458271311230317,1.8918143011784891,0.5010448029240233,0.22017524151875983
C1573,small,369782,498059,704214,532708,824399,160818,488489,790001,443170,-10444,408015,330919,344602,421741,562333,485020,822786,123331,395545,699715,369651,-9641,337846,293477,280323,394874,582679,404775,602651,113531,400927,654260,315351,-7561,341409,266402,259149,320625,407328,387649,585685,88658,282144,549863,275285,-7749,259654,246082,D,0.7851117212050981,0.754037734354076,0.5254963447771287,0.5616708435374532,0.8747819997003681,0.8949032270277433,0.8516408737010415,0.5254963447771287,5,0.1252179776976393,1.785659903287468,0.5146598508040352,0.13149330430874365
C1574,micro,565672,545758,450590,513683,546427,659613,804072,677590,506521,479044,326152,336521,532044,507793,345481,441266,522581,589147,610487,649059,487918,437601,284370,253957,401272,386656,357189,369032,448167,557634,652126,530003,429914,361761,233278,245204,442804,413164,259777,362009,395877,444392,477721,477290,365291,343503,209191,210599,D,0.7755010689147852,0.7774369695060003,0.25486095053474445,0.2656748178895251,0.8830348165049114,0.5949055372980503,0.4773242864795271,0.25486095053474445,7,0.11696516525246879,1.5048972626829036,0.6179976104797223,0.17806933417846252
C1575,micro,511459,433011,540682,646861,389765,207294,513708,771735,522263,371850,459568,507879,422779,341361,508883,637250,348259,160403,498485,698887,434577,361682,443801,444158,398314,356999,421960,533604,322798,169411,391153,623593,385099,291824,344261,424304,344265,244261,382518,479586,285749,134247,366522,556925,335066,266646,332164,355712,D,0.7936113817471697,0.7704257597124813,0.2868540300612079,0.3178835248360726,0.9020519649596032,0.9930004301411645,1.0505676711291925,0.2868540300612079,8,0.0979480183714438,1.5760214088485935,0.6167066063502341,0.22792374161323672
C1576,micro,301449,284241,279829,292660,453746,383939,354936,476882,148745,429393,422292,467893,241916,214210,258673,267168,421211,294423,293819,386131,117339,400923,351629,440957,237381,202914,208937,206469,318068,283159,273402,369254,108427,337686,327643,328503,202399,167264,207618,220889,321524,221020,209665,327097,88903,315675,250432,315875,D,0.7453070934507757,0.772248609762664,0.2769005216446399,0.31195642357829023,0.8585648759719786,1.552144634267706,1.8227656592963701,0.2769005216446399,8,0.14143509110555247,1.3320710753362717,0.5836845398816385,0.30716398141994716
C1577,small,1874499,1182135,1003432,2684931,2048880,809675,1742281,2153988,2603114,2515140,1254722,2090045,1548726,892503,775267,2125663,1628643,729671,1672147,2104573,2490544,2196256,1083366,1993626,1393728,963814,737373,2227395,1507537,619000,1405736,1632380,2028160,1919073,993857,1552001,1094995,705121,597203,1561434,1222659,511065,1268539,1523124,1767999,1683594,902833,1489872,D,0.7731264469325053,0.7446831853982527,0.34958662500477933,0.3783399570367428,0.8760699093496188,1.11498853027474,1.2872681886478379,0.34958662500477933,4,0.12393008500766499,1.4669855567872319,0.5728616693498777,0.2668100512674999
C1578,micro,279297,289951,299104,309301,233679,547131,310378,366266,498718,402468,309249,354436,274351,289000,240197,235414,211564,511771,242019,327102,429809,399215,232415,319532,195691,206505,218338,256853,175121,444191,237389,272780,415292,312067,257439,286920,204338,242302,203016,179652,176501,366371,201667,252839,307647,306748,184153,269529,D,0.7806198032465884,0.7797574553744233,0.26359655649267677,0.3017857227555434,0.8839067728450006,1.2690280632156334,1.164682597538928,0.26359655649267677,6,0.11609319951361662,1.563239616969422,0.6177761400468904,0.2538472820571917
C1579,micro,436823,441168,496446,216802,776994,70439,370438,508170,385679,398131,653676,694586,415046,369856,460845,189629,678621,65708,283054,494495,307933,368813,565840,551608,349868,356812,403698,157953,576469,50796,272432,415249,300510,293529,546257,558520,320309,283032,384006,159820,541364,53507,200215,403394,215824,269190,453164,441324,D,0.7857985683435388,0.7840028976429922,0.4330642300494056,0.43131011225117,0.8719289926582097,1.590084336025493,1.3290277968519228,0.4330642300494056,5,0.1280709838397329,1.7110159152868083,0.5483345071814736,0.32047718701232736
C1580,small,131190,152100,346331,-15256,895639,299578,377526,377945,329969,767578,467007,595966,121416,132053,334118,-15179,843190,275599,375581,342676,319276,644721,393678,455515,103707,108357,263292,-11608,718238,210479,301868,295043,235531,555061,370648,449324,93188,103819,236249,-11218,613027,194164,309553,250643,258941,492646,285365,346532,D,0.7617996801657704,0.7514033861249019,0.6622826647377156,0.6545966931276178,0.893572906396748,4.542743023530577,3.751665746971182,0.6622826647377156,5,0.10642707108173526,2.27436291852861,0.4582852822362624,0.38737122461127993
C1581,micro,315597,449509,279946,372907,228570,213882,310362,238895,303770,390888,423235,196615,244078,382494,221216,365395,186528,174458,306292,205714,242868,337860,389652,183842,232877,352191,224209,314134,174860,151322,254447,168065,251161,297256,343231,153115,175429,317193,176758,287657,153182,128313,249638,150988,174063,256747,291888,147450,D,0.7832250677733813,0.7743822747644811,0.2705291544066802,0.30257551793041737,0.8700977075197306,0.6229950760144234,0.7532110505205282,0.2705291544066802,2,0.12990225759946425,1.4484030829907073,0.6164558011572248,0.27139909606849943
C1582,micro,45669,26376,63639,72647,43112,53552,24858,50987,44514,55258,32961,36782,37062,23509,56113,58094,42183,49509,22164,44232,43078,47360,29117,32546,35495,21702,52870,57023,35812,43324,19546,41770,32243,41892,23798,27658,27501,19200,47103,41031,32557,36821,15776,34207,35908,33627,22455,26128,D,0.7870065684876125,0.7677099678947228,0.31434755822502425,0.2922430474569205,0.881189414105441,0.8054083643529669,0.878153414456466,0.31434755822502425,4,0.11881037001504481,1.584003052575156,0.5987811698379344,0.2271279446902454
C1583,micro,227452,571645,630204,543355,695183,571750,759009,675027,459287,397914,461194,534365,181759,531930,575628,536841,582563,511624,592398,648652,440519,336870,389515,448824,191318,484709,482417,452343,523797,455383,610035,548849,385818,323462,348819,398263,153165,413461,418834,443300,443627,361730,427431,485523,321207,238479,290474,369855,D,0.797564501634519,0.7559274746270764,0.2663872626503514,0.27140419005295474,0.885194943295561,2.349346898040474,2.469327684859155,0.2663872626503514,7,0.11480503911353082,1.3955823936221967,0.6297951070396434,0.2135137599145622
C1584,micro,376140,391580,289707,334892,327358,321368,480208,314917,361415,802244,118093,424473,328138,313531,275698,295000,251416,261035,366191,279599,282344,777892,107346,378215,281911,332760,206171,280360,236384,271985,397354,225995,275702,596904,89123,335615,265481,263771,211512,218794,211985,191643,296735,220329,231086,626966,76475,292696,D,0.7771812006661684,0.7934503709396755,0.42148618941000277,0.4834519297617126,0.86218943971187,1.1284970263810645,1.1526091077256895,0.42148618941000277,10,0.13781052994939236,2.1193506949527725,0.5467384814964277,0.29605747628728896
C1585,micro,447942,213059,378479,292784,303638,421678,268927,496554,144095,490034,244883,299169,441169,204164,374488,257794,294297,397806,229049,407184,109800,411729,228743,291761,337111,174498,296617,231479,227680,335976,195483,376991,110769,411553,192620,213786,320311,150235,303839,205896,221157,320957,188901,341870,90596,306982,177303,206632,D,0.7758998331018219,0.7770535726033886,0.33848070236119865,0.3380586604692314,0.9117129131404699,0.6678751537584023,0.6613368996078609,0.33848070236119865,8,0.08828706479461507,1.489199603523106,0.5796869777300978,0.2584412539906359
C1586,medium,2622833,4236031,4324249,1202256,4419316,2802046,2773177,2294360,2701992,4022254,4825214,2379060,2572484,3775705,3653928,915375,3938672,2757234,2654993,1991009,2302543,3909025,4147414,2263212,2152457,3293851,3586617,942443,3436422,2223027,2024478,1817765,2084283,2843205,3956073,1841610,2066007,2900947,2984509,643006,3229128,2074527,1897287,1535519,1834623,3040952,3456638,1805958,D,0.7823847075501386,0.7874955771803318,0.34494724228535506,0.3393426410915651,0.903602972925168,0.9070574043191448,0.8797769471930837,0.34494724228535506,11,0.09639702457768012,1.4999581895483818,0.5817214853875595,0.2908216888376042
C1587,small,1195321,2247167,1734225,1353093,2175026,2385011,898187,3199300,2494316,2924437,1480942,2413610,1092600,2065519,1607402,1090337,1837098,2066087,871415,2431865,2002711,2880876,1405795,2334795,882265,1743641,1330084,974523,1840806,1774324,708413,2407069,1976210,2404440,1049639,1992906,846080,1506350,1249947,838435,1320370,1605662,712416,1972989,1669053,2055540,1116664,1902198,D,0.7789316480981003,0.774477393770318,0.3478196119130823,0.3376360024566502,0.8851403239140536,2.0192140695143235,2.136915488819798,0.3478196119130823,8,0.114859671397918,1.5669634684978573,0.5779198055980891,0.278318868061991
C1588,micro,564852,393088,578679,322986,550703,748667,227227,685355,331926,253083,361902,453657,519041,305436,568329,283214,488734,668958,210688,667397,312710,193895,297944,414311,397735,288245,434058,227137,430728,544349,177579,581230,253954,203821,271633,319979,364720,223158,466927,240219,385667,495551,155727,469755,252285,141214,211126,290951,D,0.7548160906412043,0.7498595014822568,0.3702347201304161,0.4098382677362918,0.9010497749960025,0.8031434727265324,0.7982244211451096,0.3702347201304161,6,0.09895020692140495,1.6417760924686478,0.5508662709768166,0.19528830207643283
C1589,medium,4981790,1982947,4909260,4198260,2132241,2936112,4165240,598805,4978701,3674932,2207923,3691564,4694545,1874987,4853930,3768220,1780925,2766717,3862742,507764,3763728,3653890,1825666,3193972,4069138,1630663,4068223,3325845,1688176,2464545,3369904,488413,3984091,2600523,1858210,3033263,3377955,1325749,3892782,2644479,1337234,2104423,3159274,429868,3005336,2887895,1546015,2328354,D,0.8053085964317118,0.7672120288878845,0.41701645061655906,0.4322437160984766,0.9033389997349088,0.7410116161035258,0.6803582284634127,0.41701645061655906,1,0.09666099787590894,1.4776264883573058,0.5683128068706002,0.23665213917473218
C1590,micro,170022,417625,290140,237463,242427,269354,327227,28731,193076,299073,245290,246443,153910,345396,232940,212250,230774,214002,307295,25946,190267,296858,203257,235825,142418,321542,214882,178988,180187,218082,232612,20467,143724,218849,204467,182837,110292,252387,197069,153238,185675,161369,247982,21451,161215,249316,169239,183710,D,0.7614267691450016,0.7901714790540336,0.3802274799465534,0.36923458138058324,0.8927654758161039,1.449474482864083,1.5322231679347156,0.3802274799465534,2,0.10723448803992892,1.6891533201140192,0.5516675911817712,0.2665454615316945
C1591,micro,275516,239146,78711,204002,256704,90721,131925,134998,156079,139742,234731,232252,232727,186383,72117,195953,222182,79678,116099,121957,121411,111632,183020,230333,232391,193880,64705,166803,208011,70152,110599,94972,126420,103762,167551,180693,196466,156401,51829,137774,159689,60155,97670,101172,87541,86438,146272,185961,D,0.790948560307598,0.783226189383248,0.3703708549736777,0.3755680028016403,0.8615629973782805,0.8429715770714693,0.9897133133958956,0.3703708549736777,1,0.13843693895870737,1.520418923287685,0.5771784750360811,0.2790147006682373
C1592,small,2041518,2163630,1372781,1507862,1382672,1646690,684336,2073676,851411,1826472,2050586,564314,1700059,2069888,1122297,1335534,1260846,1277629,529414,1784892,835051,1629031,1993386,531711,1712132,1799283,976231,1129390,1069271,1248613,483001,1468854,618562,1335367,1514722,436204,1274504,1496836,949784,1057167,921692,907483,421519,1467506,624194,1177112,1577742,379175,D,0.759202327343445,0.7625957560726877,0.37172003007714916,0.38956369333185775,0.8846077287020749,0.2764191761134724,0.31276072609202027,0.37172003007714916,2,0.11539226494580603,1.4292433293324411,0.5534674063925024,0.24448886455031138
C1593,micro,190502,279933,458778,418889,742652,565961,739757,728483,522373,256566,534402,620898,176913,275823,383444,330522,592313,424559,738610,671468,426862,207376,426677,576397,154812,220411,377518,330347,543207,480576,572039,592851,406878,197126,417125,480828,134152,225139,286438,258951,438876,349810,598960,518854,314015,165250,334714,483354,D,0.7878470304796314,0.7854217692952963,0.3779819294773321,0.40943740949977664,0.8633102026441141,3.2592610090129814,3.2580688922301233,0.3779819294773321,5,0.13668977479681707,1.4707936402102326,0.5717397402870599,0.2330121795077035
C1594,micro,344239,255198,425693,214449,326296,545125,410191,530648,743118,220384,677493,302791,344005,240858,341053,203391,307897,479693,376674,447951,678281,196667,660185,286364,249843,210938,338359,177157,245171,449905,342794,432053,552375,161182,500004,244108,266327,189635,246099,160633,251124,376531,270504,376801,562358,163665,471298,224367,D,0.7814615788815213,0.7800410210871355,0.4198760347252711,0.42180589637526755,0.913403027649193,0.8795956309551476,0.8324418760137905,0.4198760347252711,9,0.08659695501624821,1.7850451144751658,0.5503731028411398,0.24034390091329913
